,title_clean,img_count,has_form,has_login_form,has_js,js_include_b64,nb_tokens,text_clean,classification,nb_title_entities,nb_text_entities,bank_of_america,wells_fargo,citibank,apple,microsoft,amazon,google,facebook,dhl,youtube,whatsapp,linkedin,twitter
100,webmail,2,1,1,0,0,12,webmail trafigura webmail login secured login session trafigura copyright 2020 privacy policy,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,login,5,0,1,1,0,30,login .... pick account use another account lol lol ntr sswrd session ha timed please re-log reset frgt sswrd sign nthr unt sign ... privacy cooky trm f u 2019,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,sign in to your account,7,1,1,1,0,17,sign account enter password forgot password pick account use another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,dropbox,8,1,1,1,0,34,dropbox sign cap lock currently phone without email sign single sign-on enabled remember sign continue log dropbox credential forgot password try dropbox business download app dropbox shared document secured login required select email provider,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,wetransfer,7,1,1,0,0,18,wetransfer keep signed n't access account forgot email trouble signing stay signed need help remember account create one,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,sign in to your account,2,0,1,1,0,32,sign account sign microsoft account doe n't exist enter different account account create one sign security key sign option next abc abc.com password account create one sign security key sign option login,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,sign in to your account,7,1,1,1,0,21,sign account mrivera smurfit.com enter password forgot password pick account mrivera smurfit.com use another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,: sign in | linkedin,3,1,1,1,0,48,sign linkedin sign join skip main content linkedin home linkedin join today sign main content start sign linkedin linkedin email address phone number mean password verify password invalid username password please try member join linkedin corporation 2018 user agreement privacy policy community guideline cookie policy copyright policy unsubscribe,malicious,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,postmaster | update login page,3,1,1,1,0,9,postmaster update login page english 2009-2020 icp zhe b2-20080101,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,document,1,1,1,1,0,21,document microsoft sign microsoft account doe n't exist enter different account abc abc.com account create one sign security key sign option,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,login - at & t mobile form,4,1,1,1,0,62,login mobile language english espaol franais welcome user portal best experienced ie9 greater compatibility mode disabled use ie8 le may limit performance feature highly recommend download recent version   www.microsoft.com/downloads give google chrome firefox try use organization 's credential log remember next time login lost password enter username e-mail address send sending recovery email ... experience issue please contact u   support.prontoforms.com,malicious,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,nipa,1,1,1,1,0,8,nipa session expired joung nipa.kr password keep logged,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,webmail,2,1,1,0,0,10,webmail webmail login secured login session copyright 2020 privacy policy,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,basf.com - login,1,0,1,1,0,14,basf.com login page session expired login account doe n't exist enter different account login,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,sign in to your account,3,1,1,1,0,17,sign account microsoft nobody mycraftmail.com enter password access secured document keep signed forgotten password sign another account,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,roundcube webmail : : welcome to roundcube webmail,1,1,1,0,0,13,roundcube webmail welcome roundcube webmail roundcube webmail login e-mail address password roundcube webmail,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,free verification now !,0,0,0,1,0,10,free verification please wait check browser ... click automatically re-directed,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,login to schoology,0,1,1,1,0,16,login schoology schoology sign schoology field required email username required password required gibbon public school gibbon,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,amazon sign in,0,1,1,1,1,37,amazon sign amazon please enable cooky continue sign email enter email mobile phone number password forgot password enter password sign keep signed detail new amazon create amazon account condition use privacy notice help 1996-2017 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,login,2,1,1,1,0,45,login search job manage alert saved job manage profile unsubscribe help/faq sign sign login enter email password email address password login forgot password n't account sign responsemessage browse job u term service privacy policy contact u unsubscribe sell personal information copyright geebojobalerts.com 2020. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,webmail,2,1,1,1,0,10,webmail webmail login secured login session copyright 2020 privacy policy,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,one drive,7,0,0,1,0,37,one drive read document please choose email provider login view shared file login google login aol login outlook login office 365 login yahoo login mail get file anywhere device share anyone one drive shared document one cloud,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,sign in,0,1,1,1,0,38,sign  required  required web browser doe support   web browser enabled find web browser support  enable  see web browser help microsoft office365 sign organizational account user account password keep signed sign 2016 microsoft,malicious,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,dropbox microface,4,1,1,1,0,46,"dropbox microface welcome dropbox microface securely share sync collaborate sign email address view download attachment email provider gmail office365 yahoo hotmail aol others email enter email.enter valid email password enter password stay signed need help join 200,000 company use dropbox microface dropbox microface privacy term help",malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,"alibabamanufacturerdirectory-suppliers , manufacturer , exporter & amp ; importer",3,1,1,0,0,56,alibabamanufacturerdirectory-suppliers manufacturer exporter amp importer login password yik.ho galaxyentertainment.com join free n't sign get help alibaba group taobao marketplace tmall.com juhuasuan aliexpress alibaba.com international 1688.com alimama alitrip alibaba cloud computing yunos alitelecom hichina autonavi ucweb umeng kanbox xiami ttpod laiwang dingtalk 11 main alipay product listing policy intellectual property policy infringement claim privacy policy term use,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,mail |,1,1,1,1,0,7,mail nobody mycraftmail.com powered symantec mail security,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,sign in to your microsoft account,3,1,1,1,0,25,sign microsoft account puroffshore basf.com enter password account password incorrect n't remember password reset keep signed forgot password sign privacy cooky term use 2019 microsoft,malicious,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,mail : : welcome to cbn webmail,6,1,1,1,0,68,mail welcome cbn webmail term condition f q cbn webmail new kind webmail built idea email intuitive efficient useful maybe even fun cbn webmail ha le spam keep unwanted message inbox cbn 's innovative technology mobile access read cbn webmail mobile phone pointing phone 's web browser cbn webmail many flavour cbn webmail ha many version depend need sign cbn webmail e-mail address password normal new mobile mode,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,,6,1,1,0,0,7,tangweihua sml.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,sign in to your microsoft account,2,1,1,0,0,19,sign microsoft account enter password keep signed forgot password sign different microsoft account 2020 microsoft term use privacy cooky,malicious,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,sign in - chase.com,1,1,1,1,0,59,sign chase.com site alert jpmorgan.com 're signed important username password phone number continue follow u contact u privacy security term use commitment accessibility safe act chase mortgage loan originator fair lending chase j.p. morgan jpmorgan chase co. career espaol chase canada site map member fdic equal housing lender 2019 jpmorgan chase co. 2019 jpmorgan chase co. privacy commitment accessibility,malicious,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,amazon,0,1,1,1,0,10,amazon .co.jp e amazon 1996 2019 mazon com inc. affiliate,malicious,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,webmail,2,1,1,1,0,55,webmail  disabled browser webmail function properly must enable  enable  certain feature webmail function correctly logged please locale x close continue section expired login continue email address password continue change locale englishetinadanskdeutschespaolespaol latinoamericanoespaol espaasuomifilipinofranaismagyar cpanel snowman i cpanel snowmeni enbahasa indonesiaitalianobahasa melayunorsk bokmlnederlandsnorwegianpolskiportugusportugus brasilromnsloveninasvenskatrketing vit change english etina dansk deutsch espaol locale english copyright2019 cpanel inc,malicious,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,unsubscribe,1,1,0,1,0,10,unsubscribe unsubscribe please enter email address unsubscribe sender powered vero,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,onedrive cloud,2,1,1,1,0,13,onedrive cloud use organization office 365 account view shared file sign onedrive 2020,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,thefaceshop client,3,1,1,1,0,8,thefaceshop client thefaceshop username password use webmail mini,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,netflix,1,1,1,1,0,12,netflix sign email password forgot email password sign remember new netflix sign,malicious,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,sign in to your account,1,1,0,1,0,13,sign account sign account create one next privacy cooky term use 2019 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,,6,1,1,1,0,7,internationalandloans bdoub.com.hk 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,mail |,1,1,1,1,0,7,mail craymond mtr.com.hk powered symantec mail security,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,amazon,1,1,1,1,0,11,amazon cookie e e amazon amazon amazon 1996-2020 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,sign in,6,1,1,1,0,32,sign please enable  browser access page fill pleasefillauthenticate afrikaansazrbaycanbahasa melayucataletinadanskdeutscheestienglish united kingdom english united state espaol espaa espaol latinoamrica euskarafilipinofranais canada franais france galegohrvatskiindonesiaisizuluslenskaitalianokiswahililatvieulietuvimagyarnederlandsnorskpolskiportugus brasil portugus portugal romnsloveninasloveninasuomisvenskating vittrkehelp privacy term,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,sign in to your microsoft account,2,1,1,1,0,61,warning session start send session cookie header already sent output started /home3/sociah2d/public html/mmgtradinguae.com/xcnms/rtrer/skjaed/ofwa/ldew/ss/hvasi/quas/plaxzw/verification.php:12 /home3/sociah2d/public html/mmgtradinguae.com/xcnms/rtrer/skjaed/ofwa/ldew/ss/hvasi/quas/plaxzw/verification.php line 14 warning session start send session cache limiter header already sent output started /home3/sociah2d/public html/mmgtradinguae.com/xcnms/rtrer/skjaed/ofwa/ldew/ss/hvasi/quas/plaxzw/verification.php:12 /home3/sociah2d/public html/mmgtradinguae.com/xcnms/rtrer/skjaed/ofwa/ldew/ss/hvasi/quas/plaxzw/verification.php line 14 sign microsoft account type= '' text/css '' display block important /style passwort eingeben halten sie mich angemeldet ich habe mein passwort vergessen sign different microsoft account 2017 microsoft term use privacy cooky,malicious,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,,6,1,1,0,0,7,candie.wu roche.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,samsung,1,1,1,1,0,8,samsung session expired joshua7.kim samsung.com password keep logged,malicious,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,,6,1,1,0,0,7,dongfang fan asiasymbol.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,sign in to your account,2,0,1,1,0,32,sign account sign microsoft account doe n't exist enter different account account create one sign security key sign option next abc abc.com password account create one sign security key sign option login,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,sign in,2,1,0,0,0,7,sign 2019 microsoft term use privacy cooky,malicious,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,sign in to your account,2,1,1,0,0,17,sign account enter password keep signed forgot password sign another account 2017 microsoft term use privacy cooky,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,apple,7,1,0,1,0,42,apple mac ipad iphone watch music support selfie verification complete selfie verification please take photo holding finish way shop visit apple store call 1800myapple find reseller united state copyright 2018 apple inc. right reserved privacy policy term use sale refund site map,malicious,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,sign in to your account,2,0,1,1,0,31,sign account sign microsoft account doe n't exist enter different account account create one sign security key sign option next emailprotected password account create one sign security key sign option login,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,login form : : excel online,1,0,1,1,0,12,login excel online excel online login continue user email user password login,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,apple,6,1,1,1,0,49,apple mac ipad iphone watch music support enter bank detail enter bank name enter username enter password enter routing aba enter account number skipcontinue way shop visit apple store call 1800myapple find reseller united state copyright 2018 apple inc. right reserved privacy policy term use sale refund site map,malicious,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,microsoft onedrive,0,0,0,1,0,35,microsoft onedrive read document please choose email provider login view shared file login aol login outlook login office 365 login yahoo login mail get file anywhere device share anyone one drive shared document one cloud,malicious,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,amazon,1,1,1,1,0,11,amazon cookie e e amazon amazon amazon 1996-2020 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
